message,label
Salary for the month has been processed and credited to your account XX17.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear Customer, your HDFC Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"Dear customer, your credit card points worth Rs 93494 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear customer, Rs 350 credited to your account XX57 via NEFT from Employer Ltd.",0
Your flight ticket to Bengaluru is confirmed. PNR: PNR1745.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear customer, Rs 2572 credited to your account XX48 via NEFT from Employer Ltd.",0
"URGENT: Suspicious transaction of Rs 38791 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"Dear Customer, your SBI account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"Dear customer, your credit card points worth Rs 66825 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Income Tax Refund of Rs 65538 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"Dear Customer, your HDFC Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Salary for the month has been processed and credited to your account XX89.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
"URGENT: Suspicious transaction of Rs 58997 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"Dear customer, Rs 2311 credited to your account XX40 via NEFT from Employer Ltd.",0
Your statement for card ending XX60 is now ready to view on netbanking.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Welcome to our service. Your order #99536 has been shipped via BlueDart.,0
Welcome to our service. Your order #84683 has been shipped via BlueDart.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Income Tax Refund of Rs 76691 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Welcome to our service. Your order #87292 has been shipped via BlueDart.,0
"Dear customer, your credit card points worth Rs 62085 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Salary for the month has been processed and credited to your account XX93.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR9317.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"Dear Customer, your Kotak Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"URGENT: Suspicious transaction of Rs 46242 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your OTP for payment of Rs 2940 is 817552. Do not share this OTP with anyone.,0
Welcome to our service. Your order #95180 has been shipped via BlueDart.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear Customer, your Axis Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Income Tax Refund of Rs 39846 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear customer, your credit card points worth Rs 84045 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Income Tax Refund of Rs 65002 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"Dear customer, Rs 1760 credited to your account XX84 via NEFT from Employer Ltd.",0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR1319.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR3196.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"URGENT: Suspicious transaction of Rs 90413 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Your OTP for payment of Rs 3341 is 448354. Do not share this OTP with anyone.,0
"Dear customer, Rs 230 credited to your account XX95 via NEFT from Employer Ltd.",0
Salary for the month has been processed and credited to your account XX21.,0
"Dear customer, your credit card points worth Rs 22339 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
"Dear customer, Rs 4489 credited to your account XX46 via NEFT from Employer Ltd.",0
Salary for the month has been processed and credited to your account XX52.,0
"Dear customer, Rs 799 credited to your account XX65 via NEFT from Employer Ltd.",0
Your statement for card ending XX44 is now ready to view on netbanking.,0
Salary for the month has been processed and credited to your account XX23.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Salary for the month has been processed and credited to your account XX10.,0
"Dear customer, Rs 2891 credited to your account XX98 via NEFT from Employer Ltd.",0
Salary for the month has been processed and credited to your account XX31.,0
Your electricity bill of Rs 1783 is due on 25th Oct. Pay via official app.,0
"Dear Customer, your Kotak Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Income Tax Refund of Rs 62174 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear customer, Rs 2130 credited to your account XX40 via NEFT from Employer Ltd.",0
Thank you for dining with us! Here is your e-receipt for Rs 2251.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Thank you for dining with us! Here is your e-receipt for Rs 3081.,0
Your electricity bill of Rs 4910 is due on 25th Oct. Pay via official app.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"URGENT: Suspicious transaction of Rs 75418 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Income Tax Refund of Rs 33702 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Your flight ticket to Bengaluru is confirmed. PNR: PNR2363.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear customer, Rs 4642 credited to your account XX70 via NEFT from Employer Ltd.",0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Your statement for card ending XX93 is now ready to view on netbanking.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Income Tax Refund of Rs 83044 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear customer, your credit card points worth Rs 28238 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
"URGENT: Suspicious transaction of Rs 16204 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Thank you for dining with us! Here is your e-receipt for Rs 1543.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Welcome to our service. Your order #66369 has been shipped via BlueDart.,0
Your OTP for payment of Rs 917 is 952679. Do not share this OTP with anyone.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear Customer, your SBI account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Salary for the month has been processed and credited to your account XX65.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Salary for the month has been processed and credited to your account XX73.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Thank you for dining with us! Here is your e-receipt for Rs 1086.,0
